round,group,model,server_type,grad_mode,send_mode,acc,duration_s,iid,Device Type
20,classical,classical,fedavg,classical,quantum,0.9796,94.742,dirichlet,mix
20,hybrid,hybrid,fedavg,classical,quantum,0.8441,94.742,dirichlet,mix
20,quantum,quantum,fedavg,classical,quantum,0.2756,94.742,dirichlet,mix
21,classical,classical,fedavg,classical,quantum,0.9728,92.002,dirichlet,mix
21,hybrid,hybrid,fedavg,classical,quantum,0.8464,92.002,dirichlet,mix
21,quantum,quantum,fedavg,classical,quantum,0.2838,92.002,dirichlet,mix
22,classical,classical,fedavg,classical,quantum,0.976,93.671,dirichlet,mix
22,hybrid,hybrid,fedavg,classical,quantum,0.8583,93.671,dirichlet,mix
22,quantum,quantum,fedavg,classical,quantum,0.2877,93.671,dirichlet,mix
23,classical,classical,fedavg,classical,quantum,0.978,94.244,dirichlet,mix
23,hybrid,hybrid,fedavg,classical,quantum,0.8642,94.244,dirichlet,mix
23,quantum,quantum,fedavg,classical,quantum,0.2945,94.244,dirichlet,mix
24,classical,classical,fedavg,classical,quantum,0.9763,93.761,dirichlet,mix
24,hybrid,hybrid,fedavg,classical,quantum,0.8639,93.761,dirichlet,mix
24,quantum,quantum,fedavg,classical,quantum,0.3015,93.761,dirichlet,mix
25,classical,classical,fedavg,classical,quantum,0.977,93.953,dirichlet,mix
25,hybrid,hybrid,fedavg,classical,quantum,0.8705,93.953,dirichlet,mix
25,quantum,quantum,fedavg,classical,quantum,0.309,93.953,dirichlet,mix
26,classical,classical,fedavg,classical,quantum,0.9725,92.22,dirichlet,mix
26,hybrid,hybrid,fedavg,classical,quantum,0.8707,92.22,dirichlet,mix
26,quantum,quantum,fedavg,classical,quantum,0.3177,92.22,dirichlet,mix
27,classical,classical,fedavg,classical,quantum,0.9763,94.847,dirichlet,mix
27,hybrid,hybrid,fedavg,classical,quantum,0.8778,94.847,dirichlet,mix
27,quantum,quantum,fedavg,classical,quantum,0.3262,94.847,dirichlet,mix
28,classical,classical,fedavg,classical,quantum,0.9725,94.776,dirichlet,mix
28,hybrid,hybrid,fedavg,classical,quantum,0.879,94.776,dirichlet,mix
28,quantum,quantum,fedavg,classical,quantum,0.3372,94.776,dirichlet,mix
29,classical,classical,fedavg,classical,quantum,0.98,92.531,dirichlet,mix
29,hybrid,hybrid,fedavg,classical,quantum,0.8868,92.531,dirichlet,mix
29,quantum,quantum,fedavg,classical,quantum,0.3424,92.531,dirichlet,mix
30,classical,classical,fedavg,classical,quantum,0.9755,94.537,dirichlet,mix
30,hybrid,hybrid,fedavg,classical,quantum,0.882,94.537,dirichlet,mix
30,quantum,quantum,fedavg,classical,quantum,0.349,94.537,dirichlet,mix
31,classical,classical,fedavg,classical,quantum,0.98,93.531,dirichlet,mix
31,hybrid,hybrid,fedavg,classical,quantum,0.8895,93.531,dirichlet,mix
31,quantum,quantum,fedavg,classical,quantum,0.3574,93.531,dirichlet,mix
32,classical,classical,fedavg,classical,quantum,0.9782,94.519,dirichlet,mix
32,hybrid,hybrid,fedavg,classical,quantum,0.8904,94.519,dirichlet,mix
32,quantum,quantum,fedavg,classical,quantum,0.3604,94.519,dirichlet,mix
33,classical,classical,fedavg,classical,quantum,0.9793,95.038,dirichlet,mix
33,hybrid,hybrid,fedavg,classical,quantum,0.8916,95.038,dirichlet,mix
33,quantum,quantum,fedavg,classical,quantum,0.364,95.038,dirichlet,mix
34,classical,classical,fedavg,classical,quantum,0.9801,97.775,dirichlet,mix
34,hybrid,hybrid,fedavg,classical,quantum,0.8948,97.775,dirichlet,mix
34,quantum,quantum,fedavg,classical,quantum,0.3691,97.775,dirichlet,mix
35,classical,classical,fedavg,classical,quantum,0.9794,94.005,dirichlet,mix
35,hybrid,hybrid,fedavg,classical,quantum,0.8962,94.005,dirichlet,mix
35,quantum,quantum,fedavg,classical,quantum,0.3726,94.005,dirichlet,mix
36,classical,classical,fedavg,classical,quantum,0.977,93.313,dirichlet,mix
36,hybrid,hybrid,fedavg,classical,quantum,0.8956,93.313,dirichlet,mix
36,quantum,quantum,fedavg,classical,quantum,0.3757,93.313,dirichlet,mix
37,classical,classical,fedavg,classical,quantum,0.9792,93.304,dirichlet,mix
37,hybrid,hybrid,fedavg,classical,quantum,0.8966,93.304,dirichlet,mix
37,quantum,quantum,fedavg,classical,quantum,0.3799,93.304,dirichlet,mix
38,classical,classical,fedavg,classical,quantum,0.982,92.9,dirichlet,mix
38,hybrid,hybrid,fedavg,classical,quantum,0.9002,92.9,dirichlet,mix
38,quantum,quantum,fedavg,classical,quantum,0.3832,92.9,dirichlet,mix
39,classical,classical,fedavg,classical,quantum,0.979,97.619,dirichlet,mix
39,hybrid,hybrid,fedavg,classical,quantum,0.9013,97.619,dirichlet,mix
39,quantum,quantum,fedavg,classical,quantum,0.3873,97.619,dirichlet,mix
40,classical,classical,fedavg,classical,quantum,0.9796,93.396,dirichlet,mix
40,hybrid,hybrid,fedavg,classical,quantum,0.9021,93.396,dirichlet,mix
40,quantum,quantum,fedavg,classical,quantum,0.3911,93.396,dirichlet,mix
41,classical,classical,fedavg,classical,quantum,0.981,94.895,dirichlet,mix
41,hybrid,hybrid,fedavg,classical,quantum,0.9056,94.895,dirichlet,mix
41,quantum,quantum,fedavg,classical,quantum,0.3927,94.895,dirichlet,mix
42,classical,classical,fedavg,classical,quantum,0.9776,93.322,dirichlet,mix
42,hybrid,hybrid,fedavg,classical,quantum,0.9033,93.322,dirichlet,mix
42,quantum,quantum,fedavg,classical,quantum,0.3952,93.322,dirichlet,mix
43,classical,classical,fedavg,classical,quantum,0.9824,93.44,dirichlet,mix
43,hybrid,hybrid,fedavg,classical,quantum,0.9045,93.44,dirichlet,mix
43,quantum,quantum,fedavg,classical,quantum,0.3962,93.44,dirichlet,mix
44,classical,classical,fedavg,classical,quantum,0.981,92.951,dirichlet,mix
44,hybrid,hybrid,fedavg,classical,quantum,0.9029,92.951,dirichlet,mix
44,quantum,quantum,fedavg,classical,quantum,0.3988,92.951,dirichlet,mix
45,classical,classical,fedavg,classical,quantum,0.9826,92.887,dirichlet,mix
45,hybrid,hybrid,fedavg,classical,quantum,0.9067,92.887,dirichlet,mix
45,quantum,quantum,fedavg,classical,quantum,0.4053,92.887,dirichlet,mix
46,classical,classical,fedavg,classical,quantum,0.9792,88.637,dirichlet,mix
46,hybrid,hybrid,fedavg,classical,quantum,0.9066,88.637,dirichlet,mix
46,quantum,quantum,fedavg,classical,quantum,0.4059,88.637,dirichlet,mix
47,classical,classical,fedavg,classical,quantum,0.9773,89.154,dirichlet,mix
47,hybrid,hybrid,fedavg,classical,quantum,0.9074,89.154,dirichlet,mix
47,quantum,quantum,fedavg,classical,quantum,0.4074,89.154,dirichlet,mix
48,classical,classical,fedavg,classical,quantum,0.9802,90.572,dirichlet,mix
48,hybrid,hybrid,fedavg,classical,quantum,0.9057,90.572,dirichlet,mix
48,quantum,quantum,fedavg,classical,quantum,0.4098,90.572,dirichlet,mix
49,classical,classical,fedavg,classical,quantum,0.9761,89.894,dirichlet,mix
49,hybrid,hybrid,fedavg,classical,quantum,0.9064,89.894,dirichlet,mix
49,quantum,quantum,fedavg,classical,quantum,0.4116,89.894,dirichlet,mix
50,classical,classical,fedavg,classical,quantum,0.9786,88.537,dirichlet,mix
50,hybrid,hybrid,fedavg,classical,quantum,0.9095,88.537,dirichlet,mix
50,quantum,quantum,fedavg,classical,quantum,0.41,88.537,dirichlet,mix
51,classical,classical,fedavg,classical,quantum,0.9783,87.769,dirichlet,mix
51,hybrid,hybrid,fedavg,classical,quantum,0.913,87.769,dirichlet,mix
51,quantum,quantum,fedavg,classical,quantum,0.4131,87.769,dirichlet,mix
52,classical,classical,fedavg,classical,quantum,0.9814,87.359,dirichlet,mix
52,hybrid,hybrid,fedavg,classical,quantum,0.9119,87.359,dirichlet,mix
52,quantum,quantum,fedavg,classical,quantum,0.4153,87.359,dirichlet,mix
53,classical,classical,fedavg,classical,quantum,0.9824,88.028,dirichlet,mix
53,hybrid,hybrid,fedavg,classical,quantum,0.9095,88.028,dirichlet,mix
53,quantum,quantum,fedavg,classical,quantum,0.418,88.028,dirichlet,mix
54,classical,classical,fedavg,classical,quantum,0.9818,87.559,dirichlet,mix
54,hybrid,hybrid,fedavg,classical,quantum,0.9099,87.559,dirichlet,mix
54,quantum,quantum,fedavg,classical,quantum,0.4169,87.559,dirichlet,mix
55,classical,classical,fedavg,classical,quantum,0.9815,89.395,dirichlet,mix
55,hybrid,hybrid,fedavg,classical,quantum,0.912,89.395,dirichlet,mix
55,quantum,quantum,fedavg,classical,quantum,0.4184,89.395,dirichlet,mix
56,classical,classical,fedavg,classical,quantum,0.9825,91.666,dirichlet,mix
56,hybrid,hybrid,fedavg,classical,quantum,0.9134,91.666,dirichlet,mix
56,quantum,quantum,fedavg,classical,quantum,0.4208,91.666,dirichlet,mix
57,classical,classical,fedavg,classical,quantum,0.9813,88.527,dirichlet,mix
57,hybrid,hybrid,fedavg,classical,quantum,0.9162,88.527,dirichlet,mix
57,quantum,quantum,fedavg,classical,quantum,0.4202,88.527,dirichlet,mix
58,classical,classical,fedavg,classical,quantum,0.9828,96.968,dirichlet,mix
58,hybrid,hybrid,fedavg,classical,quantum,0.9162,96.968,dirichlet,mix
58,quantum,quantum,fedavg,classical,quantum,0.4219,96.968,dirichlet,mix
59,classical,classical,fedavg,classical,quantum,0.9733,97.684,dirichlet,mix
59,hybrid,hybrid,fedavg,classical,quantum,0.9153,97.684,dirichlet,mix
59,quantum,quantum,fedavg,classical,quantum,0.4228,97.684,dirichlet,mix
60,classical,classical,fedavg,classical,quantum,0.9835,97.806,dirichlet,mix
60,hybrid,hybrid,fedavg,classical,quantum,0.9182,97.806,dirichlet,mix
60,quantum,quantum,fedavg,classical,quantum,0.4241,97.806,dirichlet,mix
61,classical,classical,fedavg,classical,quantum,0.9826,93.495,dirichlet,mix
61,hybrid,hybrid,fedavg,classical,quantum,0.9169,93.495,dirichlet,mix
61,quantum,quantum,fedavg,classical,quantum,0.4241,93.495,dirichlet,mix
62,classical,classical,fedavg,classical,quantum,0.9843,93.632,dirichlet,mix
62,hybrid,hybrid,fedavg,classical,quantum,0.9163,93.632,dirichlet,mix
62,quantum,quantum,fedavg,classical,quantum,0.4256,93.632,dirichlet,mix
63,classical,classical,fedavg,classical,quantum,0.9843,93.349,dirichlet,mix
63,hybrid,hybrid,fedavg,classical,quantum,0.919,93.349,dirichlet,mix
63,quantum,quantum,fedavg,classical,quantum,0.4262,93.349,dirichlet,mix
64,classical,classical,fedavg,classical,quantum,0.9839,92.532,dirichlet,mix
64,hybrid,hybrid,fedavg,classical,quantum,0.9164,92.532,dirichlet,mix
64,quantum,quantum,fedavg,classical,quantum,0.4256,92.532,dirichlet,mix
65,classical,classical,fedavg,classical,quantum,0.9845,95.019,dirichlet,mix
65,hybrid,hybrid,fedavg,classical,quantum,0.9197,95.019,dirichlet,mix
65,quantum,quantum,fedavg,classical,quantum,0.4271,95.019,dirichlet,mix
66,classical,classical,fedavg,classical,quantum,0.9842,96.43,dirichlet,mix
66,hybrid,hybrid,fedavg,classical,quantum,0.9181,96.43,dirichlet,mix
66,quantum,quantum,fedavg,classical,quantum,0.4287,96.43,dirichlet,mix
67,classical,classical,fedavg,classical,quantum,0.972,94.243,dirichlet,mix
67,hybrid,hybrid,fedavg,classical,quantum,0.9173,94.243,dirichlet,mix
67,quantum,quantum,fedavg,classical,quantum,0.4282,94.243,dirichlet,mix
68,classical,classical,fedavg,classical,quantum,0.9802,95.815,dirichlet,mix
68,hybrid,hybrid,fedavg,classical,quantum,0.9192,95.815,dirichlet,mix
68,quantum,quantum,fedavg,classical,quantum,0.4304,95.815,dirichlet,mix
69,classical,classical,fedavg,classical,quantum,0.9801,95.096,dirichlet,mix
69,hybrid,hybrid,fedavg,classical,quantum,0.9178,95.096,dirichlet,mix
69,quantum,quantum,fedavg,classical,quantum,0.4305,95.096,dirichlet,mix
70,classical,classical,fedavg,classical,quantum,0.9828,95.805,dirichlet,mix
70,hybrid,hybrid,fedavg,classical,quantum,0.9219,95.805,dirichlet,mix
70,quantum,quantum,fedavg,classical,quantum,0.4323,95.805,dirichlet,mix
71,classical,classical,fedavg,classical,quantum,0.9831,95.673,dirichlet,mix
71,hybrid,hybrid,fedavg,classical,quantum,0.9205,95.673,dirichlet,mix
71,quantum,quantum,fedavg,classical,quantum,0.4313,95.673,dirichlet,mix
72,classical,classical,fedavg,classical,quantum,0.9834,93.921,dirichlet,mix
72,hybrid,hybrid,fedavg,classical,quantum,0.9214,93.921,dirichlet,mix
72,quantum,quantum,fedavg,classical,quantum,0.4334,93.921,dirichlet,mix
73,classical,classical,fedavg,classical,quantum,0.9825,93.897,dirichlet,mix
73,hybrid,hybrid,fedavg,classical,quantum,0.9209,93.897,dirichlet,mix
73,quantum,quantum,fedavg,classical,quantum,0.4325,93.897,dirichlet,mix
74,classical,classical,fedavg,classical,quantum,0.9814,94.352,dirichlet,mix
74,hybrid,hybrid,fedavg,classical,quantum,0.9199,94.352,dirichlet,mix
74,quantum,quantum,fedavg,classical,quantum,0.4314,94.352,dirichlet,mix
75,classical,classical,fedavg,classical,quantum,0.9839,94.179,dirichlet,mix
75,hybrid,hybrid,fedavg,classical,quantum,0.9208,94.179,dirichlet,mix
75,quantum,quantum,fedavg,classical,quantum,0.4339,94.179,dirichlet,mix
76,classical,classical,fedavg,classical,quantum,0.979,94.731,dirichlet,mix
76,hybrid,hybrid,fedavg,classical,quantum,0.9203,94.731,dirichlet,mix
76,quantum,quantum,fedavg,classical,quantum,0.4334,94.731,dirichlet,mix
77,classical,classical,fedavg,classical,quantum,0.9752,95.142,dirichlet,mix
77,hybrid,hybrid,fedavg,classical,quantum,0.9213,95.142,dirichlet,mix
77,quantum,quantum,fedavg,classical,quantum,0.4351,95.142,dirichlet,mix
78,classical,classical,fedavg,classical,quantum,0.9818,94.523,dirichlet,mix
78,hybrid,hybrid,fedavg,classical,quantum,0.9219,94.523,dirichlet,mix
78,quantum,quantum,fedavg,classical,quantum,0.4343,94.523,dirichlet,mix
79,classical,classical,fedavg,classical,quantum,0.9825,91.941,dirichlet,mix
79,hybrid,hybrid,fedavg,classical,quantum,0.9203,91.941,dirichlet,mix
79,quantum,quantum,fedavg,classical,quantum,0.436,91.941,dirichlet,mix
80,classical,classical,fedavg,classical,quantum,0.9826,95.986,dirichlet,mix
80,hybrid,hybrid,fedavg,classical,quantum,0.9248,95.986,dirichlet,mix
80,quantum,quantum,fedavg,classical,quantum,0.4357,95.986,dirichlet,mix
81,classical,classical,fedavg,classical,quantum,0.9831,93.804,dirichlet,mix
81,hybrid,hybrid,fedavg,classical,quantum,0.9237,93.804,dirichlet,mix
81,quantum,quantum,fedavg,classical,quantum,0.4343,93.804,dirichlet,mix
82,classical,classical,fedavg,classical,quantum,0.9829,92.856,dirichlet,mix
82,hybrid,hybrid,fedavg,classical,quantum,0.9223,92.856,dirichlet,mix
82,quantum,quantum,fedavg,classical,quantum,0.4366,92.856,dirichlet,mix
83,classical,classical,fedavg,classical,quantum,0.9831,94.914,dirichlet,mix
83,hybrid,hybrid,fedavg,classical,quantum,0.9249,94.914,dirichlet,mix
83,quantum,quantum,fedavg,classical,quantum,0.4358,94.914,dirichlet,mix
84,classical,classical,fedavg,classical,quantum,0.9821,94.941,dirichlet,mix
84,hybrid,hybrid,fedavg,classical,quantum,0.9256,94.941,dirichlet,mix
84,quantum,quantum,fedavg,classical,quantum,0.4378,94.941,dirichlet,mix
85,classical,classical,fedavg,classical,quantum,0.9796,94.029,dirichlet,mix
85,hybrid,hybrid,fedavg,classical,quantum,0.9245,94.029,dirichlet,mix
85,quantum,quantum,fedavg,classical,quantum,0.4354,94.029,dirichlet,mix
86,classical,classical,fedavg,classical,quantum,0.9819,97.121,dirichlet,mix
86,hybrid,hybrid,fedavg,classical,quantum,0.9231,97.121,dirichlet,mix
86,quantum,quantum,fedavg,classical,quantum,0.4386,97.121,dirichlet,mix
87,classical,classical,fedavg,classical,quantum,0.9786,92.831,dirichlet,mix
87,hybrid,hybrid,fedavg,classical,quantum,0.9253,92.831,dirichlet,mix
87,quantum,quantum,fedavg,classical,quantum,0.4388,92.831,dirichlet,mix
88,classical,classical,fedavg,classical,quantum,0.9828,97.682,dirichlet,mix
88,hybrid,hybrid,fedavg,classical,quantum,0.9257,97.682,dirichlet,mix
88,quantum,quantum,fedavg,classical,quantum,0.4386,97.682,dirichlet,mix
89,classical,classical,fedavg,classical,quantum,0.9835,98.634,dirichlet,mix
89,hybrid,hybrid,fedavg,classical,quantum,0.9271,98.634,dirichlet,mix
89,quantum,quantum,fedavg,classical,quantum,0.4379,98.634,dirichlet,mix
90,classical,classical,fedavg,classical,quantum,0.983,95.523,dirichlet,mix
90,hybrid,hybrid,fedavg,classical,quantum,0.9267,95.523,dirichlet,mix
90,quantum,quantum,fedavg,classical,quantum,0.4388,95.523,dirichlet,mix
91,classical,classical,fedavg,classical,quantum,0.9843,94.65,dirichlet,mix
91,hybrid,hybrid,fedavg,classical,quantum,0.926,94.65,dirichlet,mix
91,quantum,quantum,fedavg,classical,quantum,0.4387,94.65,dirichlet,mix
92,classical,classical,fedavg,classical,quantum,0.9827,95.265,dirichlet,mix
92,hybrid,hybrid,fedavg,classical,quantum,0.9244,95.265,dirichlet,mix
92,quantum,quantum,fedavg,classical,quantum,0.4393,95.265,dirichlet,mix
93,classical,classical,fedavg,classical,quantum,0.9846,95.355,dirichlet,mix
93,hybrid,hybrid,fedavg,classical,quantum,0.9274,95.355,dirichlet,mix
93,quantum,quantum,fedavg,classical,quantum,0.4396,95.355,dirichlet,mix
94,classical,classical,fedavg,classical,quantum,0.9839,97.354,dirichlet,mix
94,hybrid,hybrid,fedavg,classical,quantum,0.9271,97.354,dirichlet,mix
94,quantum,quantum,fedavg,classical,quantum,0.4395,97.354,dirichlet,mix
95,classical,classical,fedavg,classical,quantum,0.9845,95.233,dirichlet,mix
95,hybrid,hybrid,fedavg,classical,quantum,0.9273,95.233,dirichlet,mix
95,quantum,quantum,fedavg,classical,quantum,0.4404,95.233,dirichlet,mix
96,classical,classical,fedavg,classical,quantum,0.984,95.585,dirichlet,mix
96,hybrid,hybrid,fedavg,classical,quantum,0.9276,95.585,dirichlet,mix
96,quantum,quantum,fedavg,classical,quantum,0.4414,95.585,dirichlet,mix
97,classical,classical,fedavg,classical,quantum,0.9845,93.158,dirichlet,mix
97,hybrid,hybrid,fedavg,classical,quantum,0.9276,93.158,dirichlet,mix
97,quantum,quantum,fedavg,classical,quantum,0.4405,93.158,dirichlet,mix
98,classical,classical,fedavg,classical,quantum,0.9843,93.475,dirichlet,mix
98,hybrid,hybrid,fedavg,classical,quantum,0.9301,93.475,dirichlet,mix
98,quantum,quantum,fedavg,classical,quantum,0.44,93.475,dirichlet,mix
99,classical,classical,fedavg,classical,quantum,0.9841,94.853,dirichlet,mix
99,hybrid,hybrid,fedavg,classical,quantum,0.9299,94.853,dirichlet,mix
99,quantum,quantum,fedavg,classical,quantum,0.4407,94.853,dirichlet,mix
100,classical,classical,fedavg,classical,quantum,0.9841,94.768,dirichlet,mix
100,hybrid,hybrid,fedavg,classical,quantum,0.9279,94.768,dirichlet,mix
100,quantum,quantum,fedavg,classical,quantum,0.4403,94.768,dirichlet,mix
1,classical,classical,fedavg,quantum,classical,0.4411,86.631,dirichlet,mix
1,hybrid,hybrid,fedavg,quantum,classical,0.2636,86.631,dirichlet,mix
